p1,p2,l1,l2,hard_classes,hard_a,hard_b,hard_c,hard_d,soft_a,soft_b,soft_c,soft_d
0.776,0.381,1,1,3,0,0,1,0,0.13865599999999997,0.08534399999999999,0.480344,0.29565600000000003
0.033,0.538,0,1,1,1,0,0,0,0.44675399999999993,0.520246,0.015246,0.017754000000000002
0.129,0.343,0,1,1,1,0,0,0,0.5722470000000001,0.29875300000000005,0.08475300000000001,0.044247
0.12,0.542,0,0,0,0,0,0,0,0.40303999999999995,0.47696000000000005,0.054959999999999995,0.06504
0.192,0.155,0,0,0,0,0,0,0,0.68276,0.12524000000000002,0.16224,0.02976
0.959,0.909,1,1,3,0,0,1,0,0.003731000000000002,0.03726900000000003,0.08726899999999997,0.871731
0.963,0.972,1,1,3,0,0,1,0,0.0010360000000000018,0.03596400000000003,0.026964000000000023,0.936036
0.294,0.002,0,0,0,0,0,0,0,0.704588,0.0014119999999999998,0.293412,0.000588
0.912,0.698,1,1,3,0,0,1,0,0.026575999999999995,0.06142399999999997,0.27542400000000006,0.636576
0.572,0.86,0,1,1,1,0,0,0,0.059920000000000015,0.36808,0.08008,0.49191999999999997
0.132,0.777,1,1,3,0,0,1,0,0.19356399999999999,0.674436,0.029435999999999997,0.102564
0.23,0.94,1,1,3,0,0,1,0,0.04620000000000004,0.7238,0.013800000000000014,0.2162
0.487,0.026,1,0,2,0,1,0,0,0.499662,0.013338,0.474338,0.012662
0.989,0.125,1,1,3,0,0,1,0,0.009625000000000009,0.0013750000000000012,0.865375,0.123625
0.381,0.358,0,1,1,1,0,0,0,0.39739800000000003,0.221602,0.244602,0.136398
0.377,0.603,0,1,1,1,0,0,0,0.24733100000000002,0.375669,0.149669,0.227331
0.669,0.573,1,1,3,0,0,1,0,0.141337,0.18966299999999997,0.28566300000000006,0.383337
0.013,0.69,0,1,1,1,0,0,0,0.3059700000000001,0.6810299999999999,0.004030000000000001,0.008969999999999999
0.475,0.806,1,1,3,0,0,1,0,0.10184999999999998,0.42315,0.09214999999999997,0.38285
0.405,0.782,0,1,1,1,0,0,0,0.12970999999999996,0.46529,0.08829,0.31671000000000005
0.033,0.37,0,0,0,0,0,0,0,0.60921,0.35779,0.02079,0.01221
0.423,0.371,0,0,0,0,0,0,0,0.36293299999999995,0.21406699999999998,0.266067,0.156933
0.153,0.129,0,0,0,0,0,0,0,0.737737,0.109263,0.133263,0.019737
0.208,0.633,0,1,1,1,0,0,0,0.29066400000000003,0.501336,0.076336,0.131664
0.618,0.937,0,1,1,1,0,0,0,0.02406599999999998,0.35793400000000003,0.03893399999999997,0.5790660000000001
0.184,0.925,0,1,1,1,0,0,0,0.06119999999999997,0.7548000000000001,0.013799999999999991,0.17020000000000002
0.084,0.854,0,1,1,1,0,0,0,0.13373600000000002,0.782264,0.012264000000000002,0.07173600000000001
0.261,0.481,0,0,0,0,0,0,0,0.383541,0.35545899999999997,0.135459,0.125541
0.071,0.831,0,1,1,1,0,0,0,0.15700100000000006,0.771999,0.011999000000000001,0.05900099999999999
0.565,0.127,0,1,1,1,0,0,0,0.37975500000000006,0.05524500000000001,0.49324499999999993,0.071755
0.518,0.051,0,0,0,0,0,0,0,0.45741799999999994,0.024581999999999996,0.491582,0.026418
0.512,0.305,0,0,0,0,0,0,0,0.33916,0.14884,0.35584000000000005,0.15616
0.316,0.196,0,0,0,0,0,0,0,0.549936,0.134064,0.254064,0.061936000000000005
0.436,0.116,0,0,0,0,0,0,0,0.4985760000000001,0.06542400000000001,0.385424,0.050576
0.635,0.867,0,1,1,1,0,0,0,0.048545000000000005,0.316455,0.084455,0.550545
0.665,0.768,1,1,3,0,0,1,0,0.07771999999999998,0.25727999999999995,0.15428,0.5107200000000001
0.459,0.541,1,0,2,0,1,0,0,0.24831899999999996,0.29268099999999997,0.21068099999999998,0.24831900000000004
0.141,0.487,1,1,3,0,0,1,0,0.440667,0.418333,0.072333,0.06866699999999999
0.326,0.306,0,0,0,0,0,0,0,0.4677559999999999,0.20624399999999998,0.226244,0.099756
0.108,0.555,0,1,1,1,0,0,0,0.39693999999999996,0.49506000000000006,0.04805999999999999,0.05994000000000001
0.52,0.197,1,0,2,0,1,0,0,0.38543999999999995,0.09456,0.41756,0.10244
0.268,0.129,1,0,2,0,1,0,0,0.637572,0.094428,0.23342800000000002,0.034572000000000006
0.435,0.331,1,0,2,0,1,0,0,0.37798499999999996,0.187015,0.291015,0.143985
0.861,0.387,1,0,2,0,1,0,0,0.085207,0.05379300000000001,0.527793,0.33320700000000003
0.313,0.269,1,0,2,0,1,0,0,0.502197,0.18480300000000002,0.228803,0.08419700000000001
0.523,0.184,0,0,0,0,0,0,0,0.389232,0.087768,0.42676800000000004,0.096232
0.109,0.062,0,1,1,1,0,0,0,0.835758,0.055242,0.102242,0.006758
0.513,0.261,0,1,1,1,0,0,0,0.35989299999999996,0.127107,0.379107,0.133893
0.562,0.123,1,0,2,0,1,0,0,0.38412599999999997,0.05387399999999999,0.49287400000000003,0.069126
0.769,0.08,1,0,2,0,1,0,0,0.21252,0.01848,0.70748,0.061520000000000005
0.661,0.78,0,1,1,1,0,0,0,0.07457999999999998,0.26442,0.14542,0.51558
0.786,0.593,0,1,1,1,0,0,0,0.087098,0.126902,0.319902,0.466098
0.514,0.683,1,1,3,0,0,1,0,0.15406199999999998,0.331938,0.16293799999999997,0.35106200000000004
0.413,0.198,1,0,2,0,1,0,0,0.470774,0.116226,0.331226,0.081774
0.445,0.925,1,1,3,0,0,1,0,0.04162499999999997,0.5133749999999999,0.03337499999999998,0.411625
0.352,0.423,0,0,0,0,0,0,0,0.373896,0.274104,0.20310399999999998,0.148896
0.313,0.97,1,1,3,0,0,1,0,0.02061000000000002,0.66639,0.009390000000000008,0.30361
0.849,0.425,1,1,3,0,0,1,0,0.08682500000000001,0.06417500000000001,0.48817499999999997,0.360825
0.569,0.155,0,0,0,0,0,0,0,0.36419500000000005,0.066805,0.4808049999999999,0.088195
0.683,0.915,1,1,3,0,0,1,0,0.026944999999999983,0.29005499999999995,0.05805499999999998,0.6249450000000001
0.732,0.94,1,1,3,0,0,1,0,0.016080000000000014,0.25192,0.043920000000000035,0.6880799999999999
0.247,0.41,0,0,0,0,0,0,0,0.44427000000000005,0.30873,0.14573000000000003,0.10127
0.911,0.144,1,0,2,0,1,0,0,0.07618399999999997,0.012815999999999994,0.7798160000000001,0.131184
0.24,0.611,0,1,1,1,0,0,0,0.29564,0.46436,0.09336,0.14664
0.505,0.474,0,0,0,0,0,0,0,0.26037,0.23462999999999998,0.26563000000000003,0.23937
0.321,0.207,0,0,0,0,0,0,0,0.538447,0.140553,0.25455300000000003,0.06644699999999999
0.054,0.5,0,0,0,0,0,0,0,0.473,0.473,0.027,0.027
0.338,0.533,0,1,1,1,0,0,0,0.30915399999999993,0.352846,0.15784600000000001,0.180154
0.98,0.145,1,1,3,0,0,1,0,0.017100000000000014,0.0029000000000000024,0.8379,0.14209999999999998
0.372,0.407,0,1,1,1,0,0,0,0.37240399999999996,0.255596,0.220596,0.15140399999999998
0.076,0.184,1,0,2,0,1,0,0,0.7539840000000001,0.170016,0.062016,0.013984
0.951,0.274,1,0,2,0,1,0,0,0.03557400000000003,0.013426000000000013,0.690426,0.26057400000000003
0.303,0.565,0,1,1,1,0,0,0,0.30319500000000005,0.393805,0.131805,0.17119499999999999
0.78,0.905,0,1,1,1,0,0,0,0.02089999999999999,0.19909999999999997,0.07409999999999999,0.7059000000000001
0.618,0.802,1,1,3,0,0,1,0,0.07563599999999998,0.306364,0.12236399999999997,0.495636
0.863,0.05,1,0,2,0,1,0,0,0.13015000000000002,0.006850000000000001,0.81985,0.04315
0.583,0.954,1,1,3,0,0,1,0,0.01918200000000002,0.397818,0.026818000000000022,0.556182
0.637,0.049,1,0,2,0,1,0,0,0.345213,0.017787,0.605787,0.031213
0.479,0.597,1,1,3,0,0,1,0,0.209963,0.311037,0.19303700000000001,0.28596299999999997
0.891,0.211,1,0,2,0,1,0,0,0.086001,0.022998999999999995,0.702999,0.188001
0.823,0.62,1,1,3,0,0,1,0,0.06726000000000001,0.10974000000000003,0.31273999999999996,0.5102599999999999
0.628,0.442,0,1,1,1,0,0,0,0.207576,0.164424,0.350424,0.277576
0.853,0.61,0,0,0,0,0,0,0,0.05733000000000001,0.08967000000000001,0.33267,0.52033
0.053,0.707,1,0,2,0,1,0,0,0.277471,0.6695289999999999,0.015529000000000001,0.037471
0.875,0.724,1,1,3,0,0,1,0,0.0345,0.0905,0.24150000000000002,0.6335
0.986,0.504,1,0,2,0,1,0,0,0.006944000000000006,0.007056000000000007,0.489056,0.496944
0.879,0.436,1,0,2,0,1,0,0,0.068244,0.052756,0.49575600000000003,0.383244
0.984,0.978,1,1,3,0,0,1,0,0.00035200000000000064,0.015648000000000013,0.021648000000000018,0.962352
0.049,0.756,0,1,1,1,0,0,0,0.23204399999999997,0.7189559999999999,0.011956,0.037044
0.215,0.574,0,1,1,1,0,0,0,0.33441000000000004,0.45059,0.09159,0.12340999999999999
0.353,0.818,0,1,1,1,0,0,0,0.11775400000000004,0.529246,0.06424600000000001,0.28875399999999996
0.764,0.207,0,1,1,1,0,0,0,0.187148,0.04885199999999999,0.6058520000000001,0.15814799999999998
0.953,0.093,1,0,2,0,1,0,0,0.04262900000000004,0.004371000000000004,0.864371,0.088629
0.361,0.731,0,0,0,0,0,0,0,0.17189100000000002,0.467109,0.097109,0.263891
0.96,0.004,1,0,2,0,1,0,0,0.039840000000000035,0.00016000000000000015,0.95616,0.00384
0.19,0.059,0,0,0,0,0,0,0,0.76221,0.04779,0.17879,0.01121
0.149,0.846,0,1,1,1,0,0,0,0.13105400000000003,0.719946,0.022946,0.126054
0.251,0.877,1,1,3,0,0,1,0,0.092127,0.656873,0.030873,0.220127
0.597,0.345,0,1,1,1,0,0,0,0.263965,0.139035,0.391035,0.20596499999999998
0.61,0.721,0,1,1,1,0,0,0,0.10881000000000002,0.28119,0.17019,0.43981
0.311,0.899,0,1,1,1,0,0,0,0.06958899999999998,0.619411,0.031410999999999994,0.27958900000000003
0.992,0.231,1,1,3,0,0,1,0,0.0061520000000000056,0.0018480000000000018,0.762848,0.22915200000000002
0.844,0.68,1,1,3,0,0,1,0,0.04992,0.10608000000000002,0.27007999999999993,0.57392
0.538,0.365,1,0,2,0,1,0,0,0.29336999999999996,0.16862999999999997,0.34163000000000004,0.19637000000000002
0.428,0.498,1,0,2,0,1,0,0,0.287144,0.28485600000000005,0.214856,0.213144
0.424,0.617,0,0,0,0,0,0,0,0.22060800000000003,0.35539200000000004,0.162392,0.261608
0.074,0.719,0,1,1,1,0,0,0,0.26020600000000005,0.665794,0.020794,0.053205999999999996
0.007,0.259,0,0,0,0,0,0,0,0.7358129999999999,0.257187,0.005187,0.0018130000000000002
0.149,0.091,0,0,0,0,0,0,0,0.773559,0.077441,0.135441,0.013559
0.214,0.553,0,0,0,0,0,0,0,0.351342,0.43465800000000004,0.09565799999999999,0.118342
0.44,0.913,1,1,3,0,0,1,0,0.048719999999999986,0.5112800000000001,0.03827999999999999,0.40172
0.265,0.26,1,0,2,0,1,0,0,0.5438999999999999,0.1911,0.1961,0.0689
0.514,0.295,1,0,2,0,1,0,0,0.34263000000000005,0.14337,0.36237,0.15163
0.109,0.284,0,0,0,0,0,0,0,0.637956,0.253044,0.078044,0.030955999999999997
0.22,0.496,0,0,0,0,0,0,0,0.39312,0.38688,0.11088,0.10912
0.671,0.195,1,0,2,0,1,0,0,0.26484499999999994,0.06415499999999999,0.5401549999999999,0.13084500000000002
0.351,0.825,0,0,0,0,0,0,0,0.11357500000000004,0.535425,0.061425000000000014,0.28957499999999997
0.758,0.327,1,0,2,0,1,0,0,0.162866,0.079134,0.5101340000000001,0.247866
0.058,0.173,0,0,0,0,0,0,0,0.7790339999999999,0.16296599999999997,0.047966,0.010034
0.723,0.147,0,1,1,1,0,0,0,0.23628100000000002,0.040719,0.616719,0.10628099999999999
0.854,0.767,1,1,3,0,0,1,0,0.034018,0.11198200000000001,0.198982,0.655018
0.787,0.607,1,1,3,0,0,1,0,0.08370899999999999,0.129291,0.30929100000000004,0.477709
0.482,0.08,1,0,2,0,1,0,0,0.47656000000000004,0.041440000000000005,0.44344,0.03856
0.633,0.356,1,0,2,0,1,0,0,0.236348,0.130652,0.407652,0.225348
0.951,0.001,1,0,2,0,1,0,0,0.04895100000000004,4.9000000000000046e-05,0.9500489999999999,0.000951
0.973,0.423,1,1,3,0,0,1,0,0.015579000000000013,0.01142100000000001,0.561421,0.411579
0.219,0.389,0,0,0,0,0,0,0,0.47719100000000003,0.303809,0.133809,0.085191
0.683,0.759,1,1,3,0,0,1,0,0.07639699999999998,0.24060299999999996,0.164603,0.518397
0.017,0.843,0,0,0,0,0,0,0,0.15433100000000002,0.828669,0.002669000000000001,0.014331
0.355,0.262,1,1,3,0,0,1,0,0.47601,0.16899,0.26199,0.09301
0.624,0.776,0,0,0,0,0,0,0,0.084224,0.29177600000000004,0.13977599999999998,0.484224
0.556,0.484,1,1,3,0,0,1,0,0.22910399999999997,0.21489599999999998,0.28689600000000004,0.269104
0.578,0.181,0,0,0,0,0,0,0,0.34561800000000004,0.076382,0.4733819999999999,0.10461799999999999
0.951,0.719,1,0,2,0,1,0,0,0.013769000000000014,0.03523100000000003,0.267231,0.683769
0.765,0.146,1,0,2,0,1,0,0,0.20068999999999998,0.03430999999999999,0.65331,0.11169
0.596,0.735,1,1,3,0,0,1,0,0.10706000000000002,0.29694000000000004,0.15794,0.43805999999999995
0.602,0.107,1,0,2,0,1,0,0,0.355414,0.042586,0.537586,0.064414
0.626,0.489,1,0,2,0,1,0,0,0.191114,0.182886,0.319886,0.306114
0.057,0.71,0,1,1,1,0,0,0,0.27347000000000005,0.66953,0.016530000000000003,0.04047
0.972,0.914,1,1,3,0,0,1,0,0.0024080000000000013,0.025592000000000024,0.08359199999999996,0.888408
0.902,0.35,1,0,2,0,1,0,0,0.06369999999999999,0.03429999999999999,0.5863,0.3157
0.861,0.157,1,0,2,0,1,0,0,0.117177,0.021823000000000002,0.725823,0.135177
0.72,0.002,0,0,0,0,0,0,0,0.27944,0.0005600000000000001,0.71856,0.0014399999999999999
0.112,0.214,0,1,1,1,0,0,0,0.697968,0.190032,0.088032,0.023968
0.203,0.423,0,0,0,0,0,0,0,0.4598689999999999,0.33713099999999996,0.117131,0.085869
0.014,0.504,0,1,1,1,0,0,0,0.489056,0.496944,0.0069440000000000005,0.007056
0.552,0.563,0,1,1,1,0,0,0,0.195776,0.25222399999999995,0.24122400000000005,0.310776
0.432,0.361,0,1,1,1,0,0,0,0.36295200000000005,0.205048,0.276048,0.15595199999999998
0.868,0.823,1,1,3,0,0,1,0,0.023364000000000006,0.108636,0.15363600000000005,0.714364
0.66,0.029,0,0,0,0,0,0,0,0.33013999999999993,0.009859999999999999,0.64086,0.01914
0.461,0.721,1,1,3,0,0,1,0,0.150381,0.38861899999999994,0.128619,0.332381
0.014,0.375,0,0,0,0,0,0,0,0.61625,0.36975,0.00875,0.00525
0.591,0.818,0,1,1,1,0,0,0,0.07443800000000003,0.334562,0.10756200000000002,0.4834379999999999
0.58,0.34,1,1,3,0,0,1,0,0.2772,0.1428,0.3827999999999999,0.19720000000000001
0.371,0.135,0,0,0,0,0,0,0,0.544085,0.084915,0.320915,0.050085000000000005
0.229,0.145,0,0,0,0,0,0,0,0.659205,0.11179499999999999,0.195795,0.033205
0.127,0.054,0,0,0,0,0,0,0,0.825858,0.047141999999999996,0.120142,0.006858
0.395,0.6,0,0,0,0,0,0,0,0.242,0.363,0.15800000000000003,0.237
0.759,0.345,1,0,2,0,1,0,0,0.157855,0.083145,0.497145,0.261855
0.404,0.148,0,0,0,0,0,0,0,0.507792,0.088208,0.344208,0.059792
0.815,0.791,1,1,3,0,0,1,0,0.038665000000000005,0.14633500000000005,0.17033499999999996,0.6446649999999999
0.489,0.558,0,0,0,0,0,0,0,0.22586199999999998,0.28513800000000006,0.21613799999999997,0.272862
0.706,0.038,1,0,2,0,1,0,0,0.282828,0.011172000000000001,0.6791719999999999,0.026827999999999998
0.392,0.889,1,1,3,0,0,1,0,0.06748799999999999,0.540512,0.043511999999999995,0.348488
0.057,0.188,0,0,0,0,0,0,0,0.7657160000000001,0.177284,0.046284000000000006,0.010716
0.203,0.288,1,0,2,0,1,0,0,0.567464,0.22953599999999996,0.144536,0.058464
0.525,0.115,0,0,0,0,0,0,0,0.420375,0.054625,0.464625,0.060375000000000005
0.527,0.116,0,0,0,0,0,0,0,0.418132,0.054868,0.465868,0.061132000000000006
0.106,0.332,0,0,0,0,0,0,0,0.597192,0.296808,0.070808,0.035192
0.706,0.29,1,0,2,0,1,0,0,0.20874,0.08526,0.5012599999999999,0.20473999999999998
0.757,0.338,1,1,3,0,0,1,0,0.16086599999999998,0.082134,0.501134,0.25586600000000004
0.807,0.831,1,1,3,0,0,1,0,0.032617,0.16038299999999994,0.13638300000000003,0.670617
0.224,0.338,0,0,0,0,0,0,0,0.513712,0.262288,0.14828799999999998,0.075712
0.694,0.448,1,1,3,0,0,1,0,0.16891200000000003,0.13708800000000002,0.383088,0.31091199999999997
0.925,0.05,1,0,2,0,1,0,0,0.07124999999999995,0.003749999999999998,0.87875,0.046250000000000006
0.637,0.773,1,1,3,0,0,1,0,0.08240099999999999,0.280599,0.14459899999999998,0.49240100000000003
0.762,0.034,1,1,3,0,0,1,0,0.22990799999999997,0.008092,0.736092,0.025908000000000004
0.295,0.761,0,1,1,1,0,0,0,0.168495,0.536505,0.070505,0.224495
0.276,0.824,0,1,1,1,0,0,0,0.12742400000000004,0.596576,0.048576000000000015,0.22742400000000002
0.914,0.06,1,0,2,0,1,0,0,0.08083999999999997,0.005159999999999998,0.85916,0.05484
0.612,0.928,0,1,1,1,0,0,0,0.02793599999999998,0.36006400000000005,0.04406399999999997,0.567936
0.4,0.926,0,1,1,1,0,0,0,0.044399999999999974,0.5556,0.029599999999999984,0.37040000000000006
0.537,0.427,1,1,3,0,0,1,0,0.26529899999999995,0.197701,0.307701,0.229299
0.384,0.763,0,1,1,1,0,0,0,0.14599199999999998,0.470008,0.09100799999999999,0.29299200000000003
0.912,0.084,1,0,2,0,1,0,0,0.08060799999999997,0.0073919999999999975,0.835392,0.07660800000000001
0.239,0.689,0,0,0,0,0,0,0,0.23667100000000005,0.5243289999999999,0.074329,0.16467099999999998
0.564,0.655,1,1,3,0,0,1,0,0.15042,0.28558000000000006,0.19457999999999998,0.36941999999999997
0.658,0.543,1,1,3,0,0,1,0,0.15629399999999996,0.185706,0.300706,0.35729400000000006
0.065,0.524,0,1,1,1,0,0,0,0.44506,0.48994000000000004,0.03094,0.03406
0.595,0.592,1,1,3,0,0,1,0,0.16524000000000003,0.23976,0.24276,0.35223999999999994
0.495,0.455,0,0,0,0,0,0,0,0.27522499999999994,0.229775,0.269775,0.225225
0.877,0.464,1,1,3,0,0,1,0,0.065928,0.057072000000000005,0.47007200000000005,0.406928
0.962,0.235,1,0,2,0,1,0,0,0.029070000000000026,0.008930000000000007,0.73593,0.22606999999999997
0.563,0.189,1,0,2,0,1,0,0,0.354407,0.08259300000000001,0.4565929999999999,0.10640699999999999
0.02,0.876,0,1,1,1,0,0,0,0.12152,0.85848,0.00248,0.01752
0.531,0.972,1,1,3,0,0,1,0,0.013132000000000012,0.45586799999999994,0.014868000000000013,0.516132
0.575,0.941,0,1,1,1,0,0,0,0.025075000000000024,0.39992500000000003,0.033925000000000025,0.541075
0.451,0.432,1,1,3,0,0,1,0,0.311832,0.23716799999999996,0.256168,0.194832
0.718,0.239,1,0,2,0,1,0,0,0.21460200000000001,0.067398,0.5463979999999999,0.17160199999999998
0.918,0.369,1,1,3,0,0,1,0,0.051741999999999976,0.030257999999999986,0.579258,0.338742
0.113,0.526,0,1,1,1,0,0,0,0.420438,0.46656200000000003,0.053562,0.059438000000000005
0.989,0.131,1,0,2,0,1,0,0,0.009559000000000008,0.0014410000000000013,0.859441,0.129559
0.204,0.438,0,0,0,0,0,0,0,0.4473520000000001,0.348648,0.114648,0.089352
0.166,0.344,0,1,1,1,0,0,0,0.547104,0.286896,0.108896,0.057103999999999995
0.48,0.24,0,0,0,0,0,0,0,0.3952,0.1248,0.3648,0.1152
0.39,0.521,0,0,0,0,0,0,0,0.29219,0.31781,0.18681,0.20319
0.741,0.686,1,1,3,0,0,1,0,0.08132599999999998,0.17767400000000003,0.23267399999999996,0.5083260000000001
0.238,0.561,0,1,1,1,0,0,0,0.334518,0.42748200000000003,0.10448199999999998,0.133518
0.136,0.835,0,1,1,1,0,0,0,0.14256000000000002,0.72144,0.022440000000000005,0.11356000000000001
0.234,0.875,0,1,1,1,0,0,0,0.09575,0.67025,0.02925,0.20475000000000002
0.162,0.641,0,0,0,0,0,0,0,0.300842,0.537158,0.058158,0.103842
0.868,0.222,1,1,3,0,0,1,0,0.10269600000000001,0.029304,0.675304,0.192696
0.284,0.654,0,1,1,1,0,0,0,0.24773599999999998,0.468264,0.09826399999999999,0.18573599999999998
0.167,0.532,0,0,0,0,0,0,0,0.38984399999999997,0.443156,0.078156,0.088844
0.531,0.1,1,0,2,0,1,0,0,0.4221,0.0469,0.47790000000000005,0.05310000000000001
0.239,0.205,0,0,0,0,0,0,0,0.6049950000000001,0.156005,0.190005,0.048995
0.991,0.218,1,0,2,0,1,0,0,0.007038000000000007,0.001962000000000002,0.774962,0.216038
0.072,0.662,0,1,1,1,0,0,0,0.313664,0.6143360000000001,0.024335999999999997,0.047664
0.673,0.449,1,0,2,0,1,0,0,0.18017699999999995,0.14682299999999998,0.37082299999999996,0.30217700000000003
0.884,0.879,1,1,3,0,0,1,0,0.014035999999999998,0.101964,0.106964,0.7770360000000001
0.889,0.933,1,1,3,0,0,1,0,0.007436999999999993,0.10356299999999999,0.059562999999999956,0.8294370000000001
0.713,0.632,1,0,2,0,1,0,0,0.10561600000000002,0.18138400000000002,0.262384,0.45061599999999996
0.833,0.822,1,1,3,0,0,1,0,0.029726000000000013,0.13727400000000003,0.14827400000000004,0.684726
0.974,0.831,1,1,3,0,0,1,0,0.004394000000000005,0.021606000000000018,0.16460600000000003,0.809394
0.063,0.518,0,0,0,0,0,0,0,0.45163400000000004,0.485366,0.030366,0.032634
0.302,0.623,1,1,3,0,0,1,0,0.263146,0.43485399999999996,0.113854,0.18814599999999998
0.169,0.072,0,0,0,0,0,0,0,0.771168,0.05983199999999999,0.15683200000000003,0.012168
0.459,0.382,1,0,2,0,1,0,0,0.33433799999999997,0.20666199999999998,0.283662,0.17533800000000002
0.729,0.163,1,0,2,0,1,0,0,0.226827,0.044173000000000004,0.610173,0.118827
0.723,0.331,1,1,3,0,0,1,0,0.18531300000000003,0.09168700000000002,0.48368700000000003,0.239313
0.031,0.322,0,1,1,1,0,0,0,0.656982,0.312018,0.021018,0.009982
0.724,0.623,1,0,2,0,1,0,0,0.104052,0.17194800000000002,0.27294799999999997,0.451052
0.496,0.683,1,1,3,0,0,1,0,0.15976799999999997,0.34423200000000004,0.15723199999999998,0.338768
0.299,0.915,0,1,1,1,0,0,0,0.05958499999999998,0.6414150000000001,0.02541499999999999,0.273585
0.627,0.623,1,1,3,0,0,1,0,0.140621,0.232379,0.236379,0.390621
0.017,0.587,0,0,0,0,0,0,0,0.40597900000000003,0.577021,0.007021000000000001,0.009979
0.532,0.548,0,0,0,0,0,0,0,0.21153599999999997,0.256464,0.24046399999999998,0.291536
0.659,0.6,0,0,0,0,0,0,0,0.1364,0.20459999999999998,0.2636,0.39540000000000003
0.954,0.939,1,1,3,0,0,1,0,0.002806000000000005,0.04319400000000004,0.05819400000000005,0.8958059999999999
0.95,0.766,1,0,2,0,1,0,0,0.011700000000000009,0.038300000000000035,0.22229999999999997,0.7277
0.292,0.949,0,1,1,1,0,0,0,0.03610800000000003,0.6718919999999999,0.014892000000000013,0.27710799999999997
0.264,0.018,0,0,0,0,0,0,0,0.722752,0.013248,0.25924800000000003,0.004752
0.987,0.062,1,0,2,0,1,0,0,0.01219400000000001,0.0008060000000000007,0.9258059999999999,0.061194
0.309,0.572,0,1,1,1,0,0,0,0.29574800000000007,0.395252,0.132252,0.176748
0.003,0.839,0,1,1,1,0,0,0,0.16051700000000002,0.836483,0.0004830000000000001,0.002517
0.216,0.905,1,1,3,0,0,1,0,0.07447999999999998,0.70952,0.020519999999999993,0.19548000000000001
0.216,0.207,0,0,0,0,0,0,0,0.621712,0.162288,0.171288,0.044711999999999995
0.194,0.506,0,1,1,1,0,0,0,0.398164,0.40783600000000003,0.095836,0.098164
0.221,0.396,0,0,0,0,0,0,0,0.470516,0.30848400000000004,0.133484,0.08751600000000001
0.302,0.32,0,1,1,1,0,0,0,0.47463999999999995,0.22336,0.20536,0.09664
0.877,0.24,1,0,2,0,1,0,0,0.09348,0.029519999999999998,0.66652,0.21048
0.407,0.864,0,1,1,1,0,0,0,0.080648,0.5123519999999999,0.055352,0.35164799999999996
0.568,0.173,1,0,2,0,1,0,0,0.357264,0.074736,0.46973599999999993,0.09826399999999999
0.417,0.791,1,1,3,0,0,1,0,0.12184699999999997,0.461153,0.08715299999999998,0.329847
0.659,0.204,1,0,2,0,1,0,0,0.271436,0.06956399999999999,0.524564,0.134436
0.592,0.668,1,1,3,0,0,1,0,0.135456,0.272544,0.19654399999999997,0.39545600000000003
0.612,0.112,0,1,1,1,0,0,0,0.344544,0.043456,0.543456,0.068544
0.84,0.654,1,1,3,0,0,1,0,0.055360000000000006,0.10464000000000002,0.29063999999999995,0.54936
0.703,0.009,0,0,0,0,0,0,0,0.29432700000000006,0.002673,0.696673,0.006326999999999999
0.487,0.273,0,0,0,0,0,0,0,0.372951,0.140049,0.354049,0.132951
0.912,0.905,1,1,3,0,0,1,0,0.008359999999999994,0.07963999999999997,0.08663999999999998,0.8253600000000001
0.381,0.887,1,1,3,0,0,1,0,0.069947,0.549053,0.043052999999999994,0.337947
0.641,0.451,1,1,3,0,0,1,0,0.19709099999999996,0.161909,0.35190899999999997,0.289091
0.216,0.747,0,1,1,1,0,0,0,0.198352,0.5856480000000001,0.054648,0.161352
0.238,0.973,0,1,1,1,0,0,0,0.02057400000000002,0.741426,0.0064260000000000055,0.23157399999999997
0.032,0.209,0,0,0,0,0,0,0,0.765688,0.202312,0.025312,0.0066879999999999995
0.743,0.334,1,0,2,0,1,0,0,0.17116199999999998,0.08583800000000001,0.49483799999999994,0.24816200000000002
0.671,0.498,1,0,2,0,1,0,0,0.16515799999999997,0.163842,0.33684200000000003,0.334158
0.907,0.03,1,0,2,0,1,0,0,0.09020999999999997,0.002789999999999999,0.87979,0.02721
0.175,0.989,0,1,1,1,0,0,0,0.009075000000000008,0.8159249999999999,0.0019250000000000016,0.17307499999999998
0.609,0.898,0,0,0,0,0,0,0,0.039881999999999994,0.35111800000000004,0.062117999999999986,0.546882
0.122,0.272,0,1,1,1,0,0,0,0.639184,0.23881600000000003,0.08881599999999999,0.033184
0.334,0.24,1,0,2,0,1,0,0,0.5061599999999999,0.15983999999999998,0.25384,0.08016
0.277,0.76,0,1,1,1,0,0,0,0.17351999999999998,0.54948,0.06648,0.21052
0.932,0.899,1,1,3,0,0,1,0,0.006867999999999993,0.06113199999999996,0.09413199999999998,0.8378680000000001
0.243,0.295,1,1,3,0,0,1,0,0.5336850000000001,0.22331499999999999,0.17131500000000002,0.071685
0.453,0.081,1,0,2,0,1,0,0,0.502693,0.044307,0.41630700000000004,0.036693
0.11,0.085,0,0,0,0,0,0,0,0.81435,0.07565000000000001,0.10065,0.00935
0.773,0.257,1,0,2,0,1,0,0,0.16866099999999998,0.058338999999999995,0.574339,0.198661
0.666,0.834,1,1,3,0,0,1,0,0.05544400000000001,0.27855599999999997,0.11055600000000003,0.555444
